RegNum,'Form','Genus','Species','Country','State','Precise Location','Latitude','Longitude','Date Collected','Date Registered',Sex,Age
M.8312,SKIN SKULL,Melomys,cervinipes,Australia,Queensland,6 M SE RAVENSHOE,"17° 38' "" S","145° 35' "" E",7/5/60,2/19/63,Male,
M.8313,SKIN SKULL,Uromys,caudimaculatus,Australia,Queensland,CHARRABA CK 10 M SE RAVENSHOE,"17° 38' "" S","145° 35' "" E",7/7/60,2/19/63,Male,
M.8314,SKIN SKULL,Hydromys,chrysogaster,Australia,Queensland,CHARRABA CK 10 M SE RAVENSHOE,"17° 38' "" S","145° 35' "" E",6/7/60,2/19/63,Male,
M.8315,SKIN SKULL,Uromys,caudimaculatus,Australia,Queensland,CHARRABA CK 10 M SE RAVENSHOE,"17° 38' "" S","145° 35' "" E",7/7/60,2/19/63,Male,Juvenile
M.8316,SKIN SKULL,Uromys,caudimaculatus,Australia,Queensland,6 M SE RAVENSHOE,"17° 38' "" S","145° 35' "" E",7/4/60,2/20/63,Female,Juvenile
M.8324,Skin & skull,Mus,musculus,Australia,South Australia,Burley Water Hole 5 ml S Innamincka.,"27° 49' "" S","140° 44' "" E",3/12/61,2/25/63,Male,
M.8328,SKIN SKULL,Rattus,fuscipes,Australia,New South Wales,"Scouts Alley, 5 miles N of Upper Allyn, Eccleston","32° 05' "" S","151° 29' "" E",1/31/60,2/28/63,Female,
M.8332,SKIN SKULL,Rattus,,Australia,Queensland,MT LEWIS JULLATEN 2000 FT,,,,5/2/63,Female,
M.8333,SKIN SKULL,Rattus,fuscipes,Australia,Victoria,UPPER FERNTREE GULLY MELBOURNE,"37° 53' "" S","145° 18' "" E",,5/2/63,Male,
M.8334.001,Skull,Rattus,leucopus,Australia,Queensland,CLUMP PT 90 ML S CAIRNS,"17° 52' "" S","146° 07' "" E",,5/2/63,Female,
M.8335,SKIN SKULL,Melomys,cervinipes,Australia,Queensland,CLUMP PT 90 ML S CAIRNS,"17° 52' "" S","146° 07' "" E",,5/2/63,Female,
M.8345,Skin skull,Mesembriomys,gouldii,Australia,Northern Territory,Daly River Mission,"13° 45' "" S","130° 41' "" E",,6/25/63,Male,
M.8395,SKIN SKULL,Rattus,fuscipes,Australia,New South Wales,"Upper Wallaby Ck, 4 miles NW of Tooloom","28° 33' "" S","152° 21' "" E",12/13/62,1/6/64,Male,
M.8396,SKIN SKULL,Rattus,fuscipes,Australia,New South Wales,"Wallaby Ck, Tooloom","28° 33' "" S","152° 21' "" E",12/8/62,1/6/64,Male,
M.8397,SKIN SKULL,Rattus,fuscipes,Australia,New South Wales,"Wallaby Ck, Tooloom","28° 33' "" S","152° 21' "" E",12/8/62,1/14/63,Male,
M.8398,SKIN SKULL,Rattus,fuscipes,Australia,New South Wales,"Wallaby Ck, Tooloom","28° 33' "" S","152° 21' "" E",12/7/62,1/14/63,Male,
M.8399,SKIN SKULL,Rattus,fuscipes,Australia,New South Wales,"Wallaby Ck, Tooloom","28° 33' "" S","152° 21' "" E",12/7/62,2/10/64,Female,
M.8400,SKIN SKULL,Rattus,fuscipes,Australia,New South Wales,"Wallaby Ck, Tooloom","28° 33' "" S","152° 21' "" E",12/7/62,2/10/64,Male,Juvenile
M.8401,SKIN SKULL,Rattus,fuscipes,Australia,New South Wales,"Wallaby Ck, Tooloom","28° 33' "" S","152° 21' "" E",12/8/62,2/11/64,Male,Juvenile
M.8402,SKIN SKULL,Rattus,lutreolus,Australia,Queensland,MT NEBO 20 ML NW BRISBANE,"27° 24' "" S","152° 47' "" E",1/15/63,2/11/64,Female,
M.8418,SKIN SKULL,Hydromys,chrysogaster,Australia,New South Wales,"Causeway, Royal National Park","34° 05' "" S","151° 03' "" E",1/21/64,5/7/64,Male,
M.8419,SKIN SKULL,Rattus,fuscipes,Australia,Queensland,MT NEBO 20 MLS NW BRISBANE,"27° 24' "" S","152° 47' "" E",1/9/63,5/11/64,Male,
M.8434,SKULL SKIN,Rattus,villosissimus,Australia,Queensland,1 ML SE SEDAN DIP 60 ML NW JULIA CK,"19° 40' "" S","140° 45' "" E",9/20/63,7/3/64,Male,
M.8435,SKULL SKIN,Rattus,villosissimus,Australia,Queensland,1 ML SE SEDAN DIP 60 ML NW JULIA CK,"19° 40' "" S","140° 45' "" E",9/19/63,7/3/64,Female,
M.8436,SKULL SKIN,Rattus,villosissimus,Australia,Queensland,1 ML SE SEDAN DIP 60 ML NW JULIA CK,"19° 40' "" S","140° 45' "" E",9/19/63,7/3/64,Male,
M.8437,SKULL SKIN,Rattus,villosissimus,Australia,Queensland,1 ML SE SEDAN DIP 60 ML NW JULIA CK,"19° 40' "" S","140° 45' "" E",9/20/63,7/3/64,Male,
M.8438,SKULL SKIN,Rattus,villosissimus,Australia,Queensland,1 ML SE SEDAN DIP 60 ML NW JULIA CK,"19° 40' "" S","140° 45' "" E",9/19/63,7/3/64,Male,Juvenile
M.8439,SKULL SKIN,Rattus,villosissimus,Australia,Queensland,1 ML SE SEDAN DIP 60 ML NW JULIA CK,"19° 40' "" S","140° 45' "" E",9/19/63,7/3/64,Male,Juvenile
M.8440,SKULL SKIN,Rattus,villosissimus,Australia,Queensland,1 ML SE SEDAN DIP 60 ML NW JULIA CK,"19° 40' "" S","140° 45' "" E",9/20/63,7/3/64,Female,
M.8441,SKULL SKIN,Rattus,villosissimus,Australia,Queensland,1 ML SE SEDAN DIP 60 ML NW JULIA CK,"19° 40' "" S","140° 45' "" E",9/19/63,7/3/64,Male,
M.8442,SKULL SKIN,Rattus,villosissimus,Australia,Queensland,1 ML SE SEDAN DIP 60 ML NW JULIA CK,"19° 40' "" S","140° 45' "" E",9/19/63,7/3/64,Male,Juvenile
M.8443,SKULL SKIN,Rattus,villosissimus,Australia,Queensland,1 ML SE SEDAN DIP 60 ML NW JULIA CK,"19° 40' "" S","140° 45' "" E",9/19/63,7/3/64,Female,Juvenile
M.8444,SKULL SKIN,Rattus,villosissimus,Australia,Queensland,1 ML SE SEDAN DIP 60 ML NW JULIA CK,"19° 40' "" S","140° 45' "" E",9/20/63,7/3/64,Female,
M.8445,SKULL SKIN,Rattus,villosissimus,Australia,Queensland,Karumba via Normanton,"17° 29' "" S","140° 50' "" E",9/25/63,7/3/64,Female,
M.8446,SKULL SKIN,Rattus,villosissimus,Australia,Queensland,MARION DOWNS STN 40 ML SW BOULIA,"23° 22' "" S","139° 39' "" E",10/22/63,7/3/64,Female,
M.8454,SKIN SKULL,Rattus,rattus,Australia,New South Wales,"Upper Allyn, via Eccleston","32° 10' "" S","151° 30' "" E",1/31/60,7/3/64,Female,
M.8454.001,Dry,Rattus,rattus,Australia,New South Wales,"Upper Allyn, via Eccleston","32° 10' "" S","151° 30' "" E",1/31/60,10/25/10,,
M.8455,SKIN SKULL,Rattus,fuscipes,Australia,New South Wales,"Upper Allyn, via Eccleston","32° 10' "" S","151° 30' "" E",1/31/60,7/3/64,Male,
M.8480,Skin & skull,Mus,musculus,Australia,Queensland,1 ml SE Sedan Dip Clocurry R 60 ml NW Julia Creek.,"19° 40' "" S","140° 45' "" E",9/20/63,9/22/64,Male,
M.8481,Skin & skull,Mus,musculus,Australia,Queensland,1 ml SE Sedan Dip 60 ml NW Julia Creek.,"20° 01' "" S","141° 07' "" E",9/21/63,9/22/64,Female,Juvenile
M.8482,Skin & skull,Mus,musculus,Australia,Queensland,1 ml SE Sedan Dip 60 ml NW Julia Creek.,"20° 01' "" S","141° 07' "" E",9/21/63,9/22/64,Male,
M.8483,Skin & skull,Mus,musculus,Australia,Queensland,1 ml SE Sedan Dip 60 ml NW Julia Creek.,"20° 01' "" S","141° 07' "" E",9/21/63,9/22/64,Female,Juvenile
M.8484,Skin & skull,Mus,musculus,Australia,Queensland,1 ml SE Sedan Dip 60 ml NW Julia Creek.,"20° 01' "" S","141° 07' "" E",9/20/63,10/20/64,Female,Juvenile
M.8485,SKIN SKULL,Mus,musculus,Australia,Queensland,1 ML SE SEDAN DIP 60 ML NW JULIA CK,"20° 01' "" S","141° 07' "" E",9/21/63,10/20/64,Female,
M.8486,Skin & skull,Mus,musculus,Australia,Queensland,1 ml SE Sedan Dip 60 ml NW Julia Creek.,"20° 01' "" S","141° 07' "" E",9/21/63,10/20/64,Male,
M.8487,Skin & skull,Mus,musculus,Australia,Queensland,1 ml SE Sedan Dip 60 ml NW Julia Ck,"20° 01' "" S","141° 07' "" E",9/21/63,10/21/64,Female,
M.8488,SKIN SKULL,Mus,musculus,Australia,Queensland,ADELS GROVE VIA LAWN HILL,"18° 41' "" S","138° 31' "" E",10/10/63,10/21/64,Female,
M.8489,Skin & skull,Mus,musculus,Australia,Queensland,Adels Grove via Lawn Hill.,"18° 41' "" S","138° 31' "" E",10/10/63,10/21/64,Male,
M.8490,SKIN SKULL,Notomys,cervinus,Australia,Queensland,COORABULKA SANDHILL 17 ML SE MARION DNS STN VIA BOULIA,"23° 33' "" S","139° 50' "" E",10/22/63,10/23/64,Male,Juvenile
M.8493,SKIN SKULL,Notomys,cervinus,Australia,Queensland,MARION DOWNS STN 40 ML SW BOULIA,"23° 26' "" S","139° 49' "" E",10/23/63,11/2/64,Male,
M.8494,SKIN SKULL,Notomys,cervinus,Australia,Queensland,12 ML SE MARION DOWNS STN VIA BOULIA,"23° 26' "" S","139° 49' "" E",10/23/63,11/2/64,Male,
M.8495,SKIN SKULL,Notomys,cervinus,Australia,Queensland,1 ML NW SANDRINGHAM STN VIA BEDOURIE,"24° 04' "" S","139° 03' "" E",10/27/63,11/2/64,Male,
M.8496,SKIN SKULL,Notomys,cervinus,Australia,Queensland,1 ML NW SANDRINGHAM STN VIA BEDOURIE,"24° 04' "" S","139° 03' "" E",10/25/63,11/3/64,Female,
M.8497,SKIN SKULL,Notomys,cervinus,Australia,Queensland,6 ML NW SANDRINGHAM STN BEDOURIE,"24° 06' "" S","139° 06' "" E",10/29/63,11/3/64,Female,
M.8498,SKIN SKULL,Notomys,cervinus,Australia,Queensland,MARION DNS STN 40 ML SW BOULIA,"23° 22' "" S","139° 39' "" E",10/23/63,11/3/64,Male,
M.8499,Dry,Notomys,cervinus,Australia,Queensland,3 ML N BIRDSVILLE,"25° 54' "" S","139° 21' "" E",10/31/63,11/3/64,Female,
M.8500,Dry,Notomys,cervinus,Australia,Queensland,3 ML N BIRDSVILLE,"25° 54' "" S","139° 21' "" E",10/31/63,11/3/64,Female,
M.851,Mounted Skin Skull in skin,Hydromys,chrysogaster,Australia,New South Wales,"Campbelltown, Sydney","34° 04' "" S","150° 49' "" E",,1/0/00,Male,
M.8555.001,Skull,Rattus,leucopus,Australia,Queensland,CHARRABA CK 10 ML SE RAVENSHOE,"17° 39' "" S","145° 31' "" E",7/8/60,1/14/65,Female,
M.8566,SKIN SKULL,Notomys,cervinus,Australia,Queensland,MARION DOWNS ST 40 ML S BOULIA,"23° 22' "" S","139° 39' "" E",,8/26/65,Female,
M.8575,SKIN SKULL,Melomys,capensis,Australia,Queensland,4 ML UP ROCKY R NR COEN,"13° 57' "" S","143° 11' "" E",1/18/60,12/1/65,Female,
M.8599,Skin & skull,Mus,musculus,Australia,New South Wales,"El Trune Station, 22 miles WSW of Coolabah","31° 05' "" S","146° 25' "" E",5/25/64,1/14/66,Female,
M.8600,Skin & skull,Mus,musculus,Australia,New South Wales,"El Trune Station, 22 miles WSW of Coolabah","31° 05' "" S","146° 25' "" E",5/26/64,1/14/66,Male,
M.8601,Skin & skull,Mus,musculus,Australia,New South Wales,"El Trune Station, 22 miles WSW of Coolabah","31° 05' "" S","146° 25' "" E",5/26/64,1/14/66,Male,
M.8602,Skin & skull,Mus,musculus,Australia,New South Wales,"El Trune Station, 22 miles WSW of Coolabah","31° 05' "" S","146° 25' "" E",5/26/64,1/14/66,Male,
M.8603,Skin & skull,Mus,musculus,Australia,New South Wales,"El Trune Station, 22 miles WSW of Coolabah","31° 05' "" S","146° 25' "" E",5/26/64,2/8/66,Male,
M.8604,Skin & skull,Mus,musculus,Australia,New South Wales,"El Trune Station, 22 miles WSW of Coolabah","31° 05' "" S","146° 25' "" E",5/27/64,2/8/66,Male,
M.8605,Skin & skull,Mus,musculus,Australia,New South Wales,"El Trune Station, 22 miles WSW of Coolabah","31° 05' "" S","146° 25' "" E",5/27/64,2/8/66,Male,
M.8606,Skin & skull,Mus,musculus,Australia,New South Wales,"El Trune Station, 22 miles WSW of Coolabah","31° 05' "" S","146° 25' "" E",5/28/64,2/8/66,Male,
M.8607,SKIN SKULL,Notomys,alexis,Australia,Queensland,BORN IN CAPT MOTHER FROM MARION DOWNS VIA BOOLIA,"23° 22' "" S","139° 39' "" E",3/9/64,2/8/66,Female,
M.8617,SKIN SKULL,Notomys,mitchelli,Australia,Northern Territory,"Claypan, 6 miles SE from Smoke Hills","20° 09' "" S","130° 15' "" E",4/6/65,3/8/66,Female,
M.8629,SKIN SKULL,Rattus,rattus,Australia,New South Wales,"Collins Flat, Spring Cove, Manly, Sydney","33° 48' "" S","151° 17' "" E",1/16/63,3/8/66,Male,
M.8629.001,Dry,Rattus,rattus,Australia,New South Wales,"Collins Flat, Spring Cove, Manly, Sydney","33° 48' "" S","151° 17' "" E",1/16/63,10/25/10,,
M.8630,SKIN SKULL,Rattus,rattus,Australia,New South Wales,"Collins Flat, Spring Cove, Manly, Sydney","33° 48' "" S","151° 17' "" E",1/16/63,3/8/66,Male,
M.8630.001,Dry,Rattus,rattus,Australia,New South Wales,"Collins Flat, Spring Cove, Manly, Sydney","33° 48' "" S","151° 17' "" E",1/16/63,10/25/10,,
M.8631,"Skin, skull",Rattus,rattus,Australia,New South Wales,"Collins Flat, Spring Cove, Manly, Sydney","33° 48' "" S","151° 17' "" E",1/16/63,3/8/66,Female,
M.8631.001,Dry,Rattus,rattus,Australia,New South Wales,"Collins Flat, Spring Cove, Manly, Sydney","33° 48' "" S","151° 17' "" E",1/16/63,10/25/10,,
M.8634,SKIN SKULL,Rattus,lutreolus,Australia,Tasmania,SHOOBRIDGE TRACK MT WELLINGTON HOBART,"42° 54' "" S","147° 16' "" E",8/15/65,3/8/66,Female,
M.8635,SKIN SKULL,Rattus,lutreolus,Australia,Tasmania,SHOOBRIDGE TRACK MT WELLINGTON HOBART,"42° 54' "" S","147° 16' "" E",8/15/65,3/8/66,Male,
M.8636,SKIN SKULL,Rattus,lutreolus,Australia,Tasmania,SHOOBRIDGE TRACK MT WELLINGTON HOBART,"42° 54' "" S","147° 16' "" E",8/15/65,3/8/66,Female,
M.8637,SKIN SKULL,Rattus,lutreolus,Australia,New South Wales,Condong,"28° 19' "" S","153° 26' "" E",4/25/64,3/8/66,Male,
M.868,SKIN SKULL,Rattus,rattus,Australia,New South Wales,Wagga Wagga,"35° 07' "" S","147° 22' "" E",,1/0/00,,
M.868.001,Dry,Rattus,rattus,Australia,New South Wales,Wagga Wagga,"35° 07' "" S","147° 22' "" E",,10/25/10,,
M.877,SKIN SKULL,Rattus,tunneyi,Australia,Queensland,COOKTOWN,"15° 28' "" S","145° 15' "" E",,1/0/00,Female,
M.8938.001,Skull,Pseudomys,novaehollandiae,Australia,New South Wales,"Lambert Peninsula, Ku-ring-Gai Chase National Park","33° 35' "" S","151° 17' "" E",12/6/67,1/16/68,Male,
M.898,SKIN SKULL,Rattus,rattus,Australia,New South Wales,Wagga Wagga,"35° 07' "" S","147° 22' "" E",,1/0/00,,
M.898.001,Dry,Rattus,rattus,Australia,New South Wales,Wagga Wagga,"35° 07' "" S","147° 22' "" E",,10/25/10,,
M.8995,Skin & skull,Mus,musculus,Australia,New South Wales,"Pulbah Is, Lake Macquarie","33° 06' "" S","151° 36' "" E",7/13/69,,Male,Adult
M.8996,Skin & skull,Mus,musculus,Australia,New South Wales,"Pulbah Is, Lake Macquarie","33° 06' "" S","151° 36' "" E",7/13/69,,Female,Adult
M.9067,SKIN SKULL,Hydromys,chrysogaster,Australia,New South Wales,"Watsons Bay, Sydney","33° 51' "" S","151° 17' "" E",1/20/66,,Male,Adult
M.9073,SKIN SKULL,Rattus,norvegicus,Australia,New South Wales,"Narrabeen, Wakehurst Parkway, Sydney","33° 43' "" S","151° 18' "" E",2/2/67,,Male,Adult
M.9086,SPIRIT SKULL,Melomys,burtoni,Australia,Queensland,IRON RANGE CAPE YORK PENINSULA,"12° 44' "" S","143° 17' "" E",5/18/68,,Male,Adult
M.9087,SPIRIT SKULL,Melomys,cervinipes,Australia,Queensland,KABAN EVELYN TABLELAND,"17° 31' "" S","145° 25' "" E",12/13/67,,Male,Adult
M.9133,SKIN SKULL,Melomys,burtoni,Australia,Northern Territory,Angurugu Mission Groote Eylandt,"13° 58' "" S","136° 35' "" E",,,Male,Adult
M.9149.001,Skull,Pseudomys,novaehollandiae,Australia,New South Wales,"Port Hacking, Marley Track, Royal National Park","34° 05' "" S","151° 08' "" E",2/19/70,,Female,Adult
M.9150.001,Skull,Pseudomys,novaehollandiae,Australia,New South Wales,"Port Hacking, Marley Track, Royal National Park","34° 05' "" S","151° 08' "" E",2/19/70,,Male,
M.9155.001,Skull,Pseudomys,novaehollandiae,Australia,New South Wales,"Port Hacking, Marley Track, Royal National Park.","34° 05' "" S","151° 08' "" E",2/19/70,,Female,Adult
M.9200,"Skeleton, skin in spirit",Hydromys,chrysogaster,Australia,Victoria,"Neds Corner, 48 miles W of Mildura","34° 08' "" S","141° 19' "" E",4/24/67,,Female,Adult
M.9207,SKIN SKULL,Pseudomys,hermannsburgensis,Australia,Northern Territory,YUENDUM ABORIG RESERVE,"22° 16' "" S","131° 47' "" E",4/12/65,,Female,Adult
M.9208,SKULL SPIRIT,Leggadina,forresti,Australia,Queensland,MT ISA DISTRICT,"20° 44' "" S","139° 29' "" E",,,Female,Adult
M.9214,SPIRIT SKULL,Rattus,colletti,Australia,Northern Territory,Beatrice Hill,"12° 39' 04"" S","131° 19' 08"" E",,,Male,Adult
M.9215,SPIRIT SKULL,Melomys,cervinipes,Australia,Queensland,MT GLORIOUS VIA BRISBANE,"27° 20' "" S","152° 46' "" E",,,Male,Adult
M.9216,SPIRIT SKULL,Melomys,cervinipes,Australia,Queensland,COOROOLANDS NTH JOHNSTONE R INNISFAIL DISTRICT,"17° 32' "" S","146° 01' "" E",10/24/67,,Female,Adult
M.9218,SPIRIT SKULL,Rattus,sordidus,Australia,Queensland,SCLEROPHYLL PLOT 10 MLS N CAIRNS,"16° 45' "" S","145° 46' "" E",12/7/67,,Female,Adult
M.9219.001,Skull,Rattus,leucopus,Australia,Queensland,BETW BAILEYS AND COOPERS CKS NTH DAINTREE R,"16° 08' "" S","145° 17' "" E",12/9/67,,Male,Adult
M.9220.001,Skull,Rattus,leucopus,Australia,Queensland,COOROOLANDS NTH JOHNSTONE R INNISFAIL DIST,"17° 32' "" S","146° 01' "" E",10/24/67,,Male,Adult
M.9221,SPIRIT SKULL,Rattus,fuscipes,Australia,Queensland,TINAROO CK RD 10 MLS N GORDONVALE,"17° 08' "" S","145° 35' "" E",12/4/67,,Male,Adult
M.9222,SPIRIT SKULL,Rattus,fuscipes,Australia,Queensland,COOROOLANDS N JOHNSTONE R INNISFAIL DIST,"17° 32' "" S","146° 01' "" E",10/24/67,,Female,Adult
M.9223,"Spirit, Skull",Melomys,cervinipes,Australia,Queensland,CARDWELL RANGE,"18° 19' "" S","145° 50' "" E",8/25/67,,Female,Adult
M.9224,"Spirit, Skull",Melomys,cervinipes,Australia,Queensland,CARDWELL RANGE,"18° 19' "" S","145° 50' "" E",8/25/67,,Male,Adult
M.9225,SPIRIT SKULL,Melomys,,Australia,Queensland,DAINTREE R PUBLIC RESERVE,"16° 08' "" S","145° 17' "" E",10/28/67,,Female,Adult
M.9232.001,Skull,Rattus,leucopus,Australia,Queensland,IRON RANGE CAPE YORK PENINSULA,"12° 47' "" S","143° 12' "" E",10/24/68,,,
M.9233.001,Skull,Rattus,leucopus,Australia,Queensland,IRON RANGE CAPE YORK PENINSULA,"12° 47' "" S","143° 12' "" E",5/12/68,,Male,Juvenile
M.9234.001,Skull,Rattus,leucopus,Australia,Queensland,UPPER LANKELLY CK MCILWRAITH RANGE,"13° 54' "" S","143° 14' "" E",10/29/69,,Male,Adult
M.9235.001,Skull,Rattus,leucopus,Australia,Queensland,UPPER LANKELLY CK MCILWRAITH RANGE,"13° 54' "" S","143° 14' "" E",10/31/69,,Female,Adult
M.9236.001,Skull,Rattus,leucopus,Australia,Queensland,UPPER LANKELLY CK MCILWRAITH RANGE,"13° 54' "" S","143° 14' "" E",11/1/69,,Female,
M.9237.001,Skull,Rattus,leucopus,Australia,Queensland,LEO CREEK MCILWRAITH RANGE,"13° 33' "" S","143° 28' "" E",11/3/69,,Female,Adult
M.9238.001,Skull,Rattus,leucopus,Australia,Queensland,LEO CREEK MCILWRAITH RANGE,"13° 33' "" S","143° 28' "" E",11/3/69,,Female,Adult
M.9239.001,Skull,Rattus,leucopus,Australia,Queensland,LEO CREEK MCILWRAITH RANGE,"13° 33' "" S","143° 28' "" E",11/4/69,,Female,Adult
M.9240.001,Skull,Rattus,leucopus,Australia,Queensland,ROCKY CK E SIDE MCILWRAITH RANGE,"13° 50' "" S","143° 17' "" E",11/7/69,,Male,Adult
M.9241.001,Skull,Rattus,leucopus,Australia,Queensland,ROCKY CK E SIDE MCILWRAITH RANGE,"13° 50' "" S","143° 17' "" E",11/8/69,,Female,Adult
M.9242.001,Skull,Rattus,leucopus,Australia,Queensland,ROCKY CK E SIDE MCILWRAITH RANGE,"13° 50' "" S","143° 17' "" E",11/7/69,,Female,Adult
M.9243.001,Skull,Rattus,leucopus,Australia,Queensland,ROCKY CK E SIDE MCILWRAITH RANGE,"13° 50' "" S","143° 17' "" E",11/9/69,,Male,Adult
M.9244.001,Skull,Rattus,leucopus,Australia,Queensland,ROCKY CK E SIDE MCILWRAITH RANGE,"13° 50' "" S","143° 17' "" E",11/9/69,,Male,Adult
M.9245.001,Skull,Rattus,leucopus,Australia,Queensland,PALMERSTON ATHERTON TABLELAND,"27° 32' "" S","149° 25' "" E",12/13/68,,Female,Adult
M.9246,Skull,Rattus,fuscipes,Australia,Queensland,KIRRARA CARDWELL RANGE,"18° 19' "" S","145° 50' "" E",12/21/68,,Male,Adult
M.9247,Skull,Rattus,fuscipes,Australia,Queensland,GURKHA POCKET ATHERTON TABLELAND,"22° 46' "" S","150° 45' "" E",12/17/68,,Male,Adult
M.9248,Skull,Rattus,rattus,Australia,Queensland,PIN GIN HILL INNISFAIL,"17° 34' "" S","145° 57' "" E",,,Male,Adult
M.9249,SPIRIT SKULL,Melomys,burtoni,Australia,Queensland,UPPER LANKELLY CK MCILWRAITH RANGE,"13° 54' "" S","143° 14' "" E",10/29/69,,Female,Adult
M.9250,SPIRIT SKULL,Melomys,burtoni,Australia,Queensland,UPPER LANKELLY CK MCILWRAITH RANGE,"13° 54' "" S","143° 14' "" E",10/29/69,,Male,Adult
M.9251,SPIRIT SKULL,Melomys,burtoni,Australia,Queensland,UPPER LANKELLY CK MCILWRAITH RANGE,"13° 54' "" S","143° 14' "" E",10/29/69,,Male,Adult
M.9252,Skull,Melomys,capensis,Australia,Queensland,UPPER LANKELLY CK MCILWRAITH RANGE,"13° 54' "" S","143° 14' "" E",10/30/69,,,
M.9253,SPIRIT SKULL,Melomys,capensis,Australia,Queensland,UPPER LANKELLY CK MCILWRAITH RANGE,"13° 54' "" S","143° 14' "" E",11/1/69,,Male,Adult
M.9254,SPIRIT SKULL,Melomys,capensis,Australia,Queensland,IRON RANGE CAPE YORK PENINSULA,"12° 47' "" S","143° 12' "" E",5/10/68,,Male,Adult
M.9255,SPIRIT SKULL,Melomys,capensis,Australia,Queensland,IRON RANGE CAPE YORK PENINSULA,"12° 47' "" S","143° 12' "" E",5/4/68,,Male,Adult
M.9256,SPIRIT SKULL,Melomys,cervinipes,Australia,Queensland,CARDWELL RANGE CAPE YORK PENINSULA,"18° 19' "" S","145° 50' "" E",12/21/68,,,
M.9257,SPIRIT SKULL,Rattus,sordidus,Australia,Queensland,IRON RANGE CAPE YORK PENINSULA,"12° 47' "" S","143° 12' "" E",5/13/68,,Male,Adult
M.9409,SKIN SKULL,Rattus,rattus,Australia,New South Wales,"Mt Gower, Lord Howe Island","31° 35' "" S","159° 05' "" E",4/19/71,,Male,Juvenile
M.9409.001,Dry,Rattus,rattus,Australia,New South Wales,"Mt Gower, Lord Howe Island","31° 35' "" S","159° 05' "" E",4/19/71,10/25/10,,
M.9427,Skin skull skeleton,Hydromys,chrysogaster,Australia,New South Wales,"Lister Park, Upper Allyn, via Eccleston","32° 10' "" S","151° 30' "" E",9/11/71,,Male,Adult
M.948,SKIN SKULL,Rattus,rattus,Australia,New South Wales,Kingswood,"33° 45' "" S","150° 43' "" E",,1/0/00,,
M.948.001,Dry,Rattus,rattus,Australia,New South Wales,Kingswood,"33° 45' "" S","150° 43' "" E",,10/25/10,,
M.9673,Skin skull,Pseudomys,gracilicaudatus,Australia,New South Wales,"Bonny Hills, 3 miles N of Laurieton","31° 36' "" S","152° 51' "" E",8/26/71,,Female,Adult
M.9675,Spirit skull,Pseudomys,gracilicaudatus,Australia,New South Wales,"Bonny Hills, 3 miles N of Laurieton","31° 36' "" S","152° 51' "" E",8/6/72,,Female,Adult
M.9683,Skin skull skeleton,Hydromys,chrysogaster,Australia,New South Wales,"Booberoi Ck, 0.5 mile W of Lake Cargelligo, 400 miles SE of Mt Hope","33° 17' "" S","146° 23' "" E",10/9/71,,Male,Adult
M.9685,Skin & skull,Mus,musculus,Australia,New South Wales,"Fowlers Gap, 63 miles NNE of Broken Hill","31° 05' "" S","141° 44' "" E",,,Female,Adult
M.9686,Skin & skull,Mus,musculus,Australia,New South Wales,"Fowlers Gap, 63 miles NNE of Broken Hill","31° 05' "" S","141° 44' "" E",,,Female,Adult
M.9687,Skin & skull,Mus,musculus,Australia,New South Wales,"Fowlers Gap, 63 miles NNE of Broken Hill","31° 05' "" S","141° 44' "" E",,,Female,Adult
M.9690,SKIN SKULL,Rattus,fuscipes,Australia,New South Wales,"Brinerville, via Bellingen, North Arm of Bellinger R","30° 29' "" S","152° 33' "" E",9/4/72,,Female,Adult
M.9744,SKIN SKULL,Rattus,norvegicus,Australia,New South Wales,"Sydney, Cleveland St","33° 53' "" S","151° 13' "" E",5/15/72,,Male,Adult
M.9746,Dry,Rattus,rattus,Australia,New South Wales,"Warrimoo, via Springwood","33° 43' "" S","150° 36' "" E",8/20/71,,,
M.9746.001,Dry,Rattus,rattus,Australia,New South Wales,"Warrimoo, via Springwood","33° 43' "" S","150° 36' "" E",8/20/71,10/25/10,,
M.980,Skin Skull in skin,Hydromys,chrysogaster,Australia,New South Wales,"Bringelly district, Camden","33° 56' "" S","150° 43' "" E",,1/0/00,,
